,X,lookup,x,y,state,County,address,prcp,tmax,ndvi,year,location,PHDI_average,palmer_z_average,bioclim1,bioclim2,bioclim3,bioclim4,bioclim5,bioclim6,bioclim7,bioclim8,bioclim9,bioclim10,bioclim11,bioclim12,bioclim13,bioclim14,bioclim15,bioclim16,bioclim17,bioclim18,bioclim19,landcover,dtw,landcover_1,landcover_2,landcover_5,landcover_6,landcover_7,landcover_8,landcover_11,landcover_14,landcover_15,landcover_18,county_id
908,908,801 2019,-86.56,30.9,florida,Okaloosa,"Okaloosa County, Florida, United States",0.211925262,0.304287119,0.918837824,0,801,0.398630421,0.190662494,0.008262957,0.829542239,0.405867964,0.989439583,0.53241334,0.014182716,0.961482969,0.11915555,0.123135755,0.02331148,0.007458995,0.853932584,0.263157895,0.720588235,0.051456944,0.285714286,0.9,0.376518219,0.927835052,14,0.099118317,0,0,0,0,0,0,0,1,0,0,46
909,909,801 2019,-86.76,30.75,florida,Okaloosa,"John Melvin Road, Okaloosa County, Florida, 32564, United States",0.21624808,0.322814777,0.85933439,0,801,0.398630421,0.190662494,0.057842757,0.755827287,0.350476811,0.973471421,0.481110193,0.052959903,0.918608476,0.234703893,0.16847618,0.131827107,0.042736629,0.889245586,0.389473684,0.764705882,0.087599222,0.397683398,0.89047619,0.493927126,0.883161512,6,0.28897707,0,0,0,1,0,0,0,0,0,0,46
910,910,801 2019,-86.06,30.85,florida,Walton,"Walton County, Florida, United States",0.167303776,0.11830344,0.939175911,0,801,0.398630421,0.190662494,0.012613197,0.845454814,0.413681896,0.990574031,0.543511741,0.002202491,0.974037612,0.116158195,0.127738496,0.020496555,0.005567516,0.749598716,0.178947368,0.735294118,0.048908228,0.212355212,0.842857143,0.299595142,0.886597938,14,0.070087234,0,0,0,0,0,0,0,1,0,0,66
911,911,801 2019,-86.66,30.75,florida,Okaloosa,"Okaloosa County, Florida, 32537, United States",0.248294095,0.125880089,0.875129424,0,801,0.398630421,0.190662494,0.060532237,0.769347993,0.360160242,0.979152921,0.516812953,0.049389202,0.927064529,0.250497011,0.171570782,0.146658995,0.042397191,0.884430177,0.357894737,0.764705882,0.081424552,0.382239382,0.9,0.477732794,0.89347079,5,0.168792412,0,0,1,0,0,0,0,0,0,0,46
912,912,801 2019,-85.96,30.85,florida,Holmes,"Gainey Lane, Holmes County, Florida, 32464, United States",0.164588618,0.243678404,0.938436344,0,801,0.398630421,0.190662494,0.031712819,0.844098401,0.408180181,0.99281173,0.58664805,0.005623025,0.9771915,0.180341832,0.141597599,0.08077373,0.014982752,0.669341894,0.136842105,0.720588235,0.058844153,0.158301158,0.776190476,0.24291498,0.865979381,14,0.11301227,0,0,0,0,0,0,0,1,0,0,29
913,913,801 2019,-85.91,30.85,florida,Holmes,"Hudson Road, Prosperity, Holmes County, Florida, United States",0.16119467,0.233013813,0.909889065,0,801,0.398630421,0.190662494,0.031712819,0.844098401,0.408180181,0.99281173,0.58664805,0.005623025,0.9771915,0.180341832,0.141597599,0.08077373,0.014982752,0.669341894,0.136842105,0.720588235,0.058844153,0.158301158,0.776190476,0.24291498,0.865979381,14,0.177308236,0,0,0,0,0,0,0,1,0,0,29
914,914,801 2019,-86.51,30.75,florida,Okaloosa,"East James Lee Boulevard, Okaloosa County, Florida, United States",0.233664392,0.125360956,0.934569466,0,801,0.398630421,0.190662494,0.060532237,0.769347993,0.360160242,0.979152921,0.516812953,0.049389202,0.927064529,0.250497011,0.171570782,0.146658995,0.042397191,0.884430177,0.357894737,0.764705882,0.081424552,0.382239382,0.9,0.477732794,0.89347079,6,0.140174469,0,0,0,1,0,0,0,0,0,0,46
915,915,801 2019,-85.81,30.85,florida,Holmes,"Joe French Road, Holmes County, Florida, United States",0.143153156,0.198670515,0.93955626,0,801,0.398630421,0.190662494,0.040818203,0.840212567,0.404095819,0.995545686,0.600363291,0.009076929,0.976033494,0.21006422,0.148224985,0.108687099,0.017396611,0.6035313,0.126315789,0.676470588,0.073832991,0.127413127,0.728571429,0.210526316,0.848797251,14,0.182765147,0,0,0,0,0,0,0,1,0,0,29
916,916,801 2019,-85.76,30.85,florida,Holmes,"CR 177A, Holmes County, Florida, United States",0.138794613,0.367097671,0.835192816,0,801,0.398630421,0.190662494,0.040818203,0.840212567,0.404095819,0.995545686,0.600363291,0.009076929,0.976033494,0.21006422,0.148224985,0.108687099,0.017396611,0.6035313,0.126315789,0.676470588,0.073832991,0.127413127,0.728571429,0.210526316,0.848797251,5,0.129234475,0,0,1,0,0,0,0,0,0,0,29
917,917,801 2019,-85.71,30.85,florida,Holmes,"White Head Hill Road, Holmes County, Florida, 32425, United States",0.135757922,0.085459362,0.810005283,0,801,0.398630421,0.190662494,0.040818203,0.840212567,0.404095819,0.995545686,0.600363291,0.009076929,0.976033494,0.21006422,0.148224985,0.108687099,0.017396611,0.6035313,0.126315789,0.676470588,0.073832991,0.127413127,0.728571429,0.210526316,0.848797251,5,0.099118317,0,0,1,0,0,0,0,0,0,0,29
918,918,801 2019,-85.41,30.9,florida,Jackson,"Magnolia Drive, Jacob City, Jackson County, Florida, 32431, United States",0.13147083,0.118339242,0.921468568,0,801,0.398630421,0.190662494,0.0676604,0.855396278,0.425142547,0.994157195,0.677317213,0.021257382,0.976109632,0.280401057,0.681293298,0.174742966,0.03107529,0.563402889,0.126315789,0.588235294,0.079143071,0.088803089,0.685714286,0.170040486,0.872852234,2,0.436570902,0,1,0,0,0,0,0,0,0,0,31
919,919,801 2019,-86.26,30.75,florida,Walton,"8820, US Highway 90 West, Alpine Heights, DeFuniak Springs, Walton County, Florida, 32433, United States",0.206244865,0.317287807,0.823909139,0,801,0.398630421,0.190662494,0.042427542,0.832525419,0.413383305,0.982765912,0.542778451,0.018988154,0.958603297,0.184005576,0.158209923,0.084214484,0.026846236,0.892455859,0.357894737,0.764705882,0.088662316,0.38996139,0.9,0.48582996,0.907216495,7,0.333190908,0,0,0,0,1,0,0,0,0,0,66
920,920,801 2019,-86.21,30.75,florida,Walton,"491, Ates Ranch Road, Alpine Heights, DeFuniak Springs, Walton County, Florida, 32433, United States",0.203565432,0.31126408,0.821891178,0,801,0.398630421,0.190662494,0.042427542,0.832525419,0.413383305,0.982765912,0.542778451,0.018988154,0.958603297,0.184005576,0.158209923,0.084214484,0.026846236,0.892455859,0.357894737,0.764705882,0.088662316,0.38996139,0.9,0.48582996,0.907216495,5,0.265962354,0,0,1,0,0,0,0,0,0,0,66
921,921,801 2019,-86.16,30.75,florida,Walton,"643, Andy Nowling Road, DeFuniak Springs, Walton County, Florida, 32433, United States",0.193812297,0.056580381,0.857168516,0,801,0.398630421,0.190662494,0.042811292,0.832339585,0.418516631,0.973176924,0.539113598,0.023493241,0.953956275,0.168496994,0.160608145,0.069649814,0.031433755,0.879614767,0.357894737,0.75,0.096799585,0.38996139,0.876190476,0.48582996,0.900343643,6,0.200699296,0,0,0,1,0,0,0,0,0,0,66
922,922,801 2019,-86.11,30.75,florida,Walton,"240, Spradlin Road, DeFuniak Springs, Walton County, Florida, 32433, United States",0.182290737,0.072780894,0.88614897,0,801,0.398630421,0.190662494,0.042811292,0.832339585,0.418516631,0.973176924,0.539113598,0.023493241,0.953956275,0.168496994,0.160608145,0.069649814,0.031433755,0.879614767,0.357894737,0.75,0.096799585,0.38996139,0.876190476,0.48582996,0.900343643,6,0.140174469,0,0,0,1,0,0,0,0,0,0,66
923,923,801 2019,-86.06,30.75,florida,Walton,"2498, Spring Lake Road, DeFuniak Springs, Walton County, Florida, 32433, United States",0.180772391,0.112073851,0.82417327,0,801,0.398630421,0.190662494,0.042811292,0.832339585,0.418516631,0.973176924,0.539113598,0.023493241,0.953956275,0.168496994,0.160608145,0.069649814,0.031433755,0.879614767,0.357894737,0.75,0.096799585,0.38996139,0.876190476,0.48582996,0.900343643,14,0.094031892,0,0,0,0,0,0,0,1,0,0,66
924,924,801 2019,-86.01,30.75,florida,Holmes,"Old Spanish Trail, Holmes County, Florida, 32455, United States",0.18175485,0.414025455,0.96792393,0,801,0.398630421,0.190662494,0.042811292,0.832339585,0.418516631,0.973176924,0.539113598,0.023493241,0.953956275,0.168496994,0.160608145,0.069649814,0.031433755,0.879614767,0.357894737,0.75,0.096799585,0.38996139,0.876190476,0.48582996,0.900343643,14,0.088654118,0,0,0,0,0,0,0,1,0,0,29
925,925,801 2019,-85.96,30.75,florida,Holmes,"2658, FL 81, Holmes County, Florida, 32455, United States",0.175877961,0.108990383,0.923328051,0,801,0.398630421,0.190662494,0.055852901,0.823629023,0.410427496,0.969623244,0.571047663,0.032536801,0.950345438,0.209821392,0.171427854,0.10845905,0.041032021,0.784911717,0.315789474,0.720588235,0.102229264,0.328185328,0.819047619,0.421052632,0.87628866,14,0.129234475,0,0,0,0,0,0,0,1,0,0,29
926,926,801 2019,-85.91,30.75,florida,Holmes,"Valee Road, Holmes County, Florida, 32455, United States",0.168286235,0.158509354,0.921595351,0,801,0.398630421,0.190662494,0.055852901,0.823629023,0.410427496,0.969623244,0.571047663,0.032536801,0.950345438,0.209821392,0.171427854,0.10845905,0.041032021,0.784911717,0.315789474,0.720588235,0.102229264,0.328185328,0.819047619,0.421052632,0.87628866,14,0.188063784,0,0,0,0,0,0,0,1,0,0,29
927,927,801 2019,-85.86,30.75,florida,Washington,"I 10, Westville, Holmes County, Florida, United States",0.161837734,0.124443524,0.904067618,0,801,0.398630421,0.190662494,0.055852901,0.823629023,0.410427496,0.969623244,0.571047663,0.032536801,0.950345438,0.209821392,0.171427854,0.10845905,0.041032021,0.784911717,0.315789474,0.720588235,0.102229264,0.328185328,0.819047619,0.421052632,0.87628866,14,0.188063784,0,0,0,0,0,0,0,1,0,0,67
928,928,801 2019,-85.56,30.9,florida,Jackson,"Fowler Road, Jackson County, Florida, 32440, United States",0.14819049,0.183593297,0.869329107,0,801,0.398630421,0.190662494,0.047472997,0.83156476,0.404392053,0.993086686,0.591044596,0.019421978,0.965230972,0.220612429,0.667632542,0.118593303,0.021282473,0.566613162,0.126315789,0.632352941,0.078344873,0.1003861,0.70952381,0.182186235,0.855670103,2,0.258468949,0,1,0,0,0,0,0,0,0,0,31
929,929,801 2019,-85.76,30.75,florida,Washington,"Harcus Road, Washington County, Florida, 32427, United States",0.151512987,0.100348618,0.972773376,0,801,0.398630421,0.190662494,0.056637737,0.822627374,0.403474164,0.974523246,0.584659061,0.029466662,0.955129625,0.219519701,0.172534758,0.117567083,0.038114809,0.714285714,0.294736842,0.691176471,0.109119505,0.285714286,0.771428571,0.376518219,0.862542955,14,0.075486262,0,0,0,0,0,0,0,1,0,0,67
930,930,801 2019,-85.71,30.75,florida,Washington,"Springhill Road, Holmes County, Florida, 32425, United States",0.147851095,0.40658754,0.90397253,0,801,0.398630421,0.190662494,0.056637737,0.822627374,0.403474164,0.974523246,0.584659061,0.029466662,0.955129625,0.219519701,0.172534758,0.117567083,0.038114809,0.714285714,0.294736842,0.691176471,0.109119505,0.285714286,0.771428571,0.376518219,0.862542955,5,0.028034894,0,0,1,0,0,0,0,0,0,0,67
931,931,801 2019,-86.11,30.9,florida,Walton,"Walton County, Florida, United States",0.171340788,0.01953849,0.680908611,0,801,0.398630421,0.190662494,0.012613197,0.845454814,0.413681896,0.990574031,0.543511741,0.002202491,0.974037612,0.116158195,0.127738496,0.020496555,0.005567516,0.749598716,0.178947368,0.735294118,0.048908228,0.212355212,0.842857143,0.299595142,0.886597938,6,0.168792412,0,0,0,1,0,0,0,0,0,0,66
932,932,801 2019,-87.36,30.9,florida,Escambia,"CR 164, McDavid, Escambia County, Florida, United States",0.196706084,0.054848448,0.946856841,0,801,0.398630421,0.190662494,0.032748003,0.838115138,0.413072568,0.994281302,0.597537168,0.019989277,0.965657815,0.195648366,0.138724251,0.09514865,0.016172487,0.980738363,0.378947368,0.779411765,0.035728965,0.359073359,0.99047619,0.453441296,0.979381443,14,0.583031434,0,0,0,0,0,0,0,1,0,0,16
933,933,801 2019,-85.56,30.75,florida,Washington,"I 10, Chipley, Washington County, Florida, United States",0.174341753,0.186869202,0.906508188,0,801,0.398630421,0.190662494,0.065227733,0.843980183,0.424640907,0.97613921,0.62297866,0.02721411,0.962762914,0.246709999,0.177691057,0.143102476,0.04121889,0.667736758,0.284210526,0.661764706,0.113097483,0.250965251,0.747619048,0.340080972,0.859106529,5,0.182226809,0,0,1,0,0,0,0,0,0,0,67
934,934,801 2019,-85.51,30.75,florida,Washington,"Washington County, Florida, United States",0.184255654,0.190243563,0.902430005,0,801,0.398630421,0.190662494,0.065227733,0.843980183,0.424640907,0.97613921,0.62297866,0.02721411,0.962762914,0.246709999,0.177691057,0.143102476,0.04121889,0.667736758,0.284210526,0.661764706,0.113097483,0.250965251,0.747619048,0.340080972,0.859106529,5,0.252314044,0,0,1,0,0,0,0,0,0,0,67
935,935,801 2019,-85.46,30.75,florida,Washington,"1190, Rock Circle, Washington County, Florida, 32431, United States",0.184452145,0.179520793,0.81034337,0,801,0.398630421,0.190662494,0.066943147,0.85397468,0.436217949,0.97122018,0.641929177,0.027948284,0.964850162,0.240515093,0.180628903,0.137284616,0.043312426,0.645264848,0.273684211,0.617647059,0.114035626,0.227799228,0.733333333,0.315789474,0.862542955,2,0.250751713,0,1,0,0,0,0,0,0,0,0,67
936,936,801 2019,-85.41,30.75,florida,Jackson,"Obert Road, Jackson County, Florida, 32431, United States",0.182219285,0.145539993,0.854791337,0,801,0.398630421,0.190662494,0.066943147,0.85397468,0.436217949,0.97122018,0.641929177,0.027948284,0.964850162,0.240515093,0.180628903,0.137284616,0.043312426,0.645264848,0.273684211,0.617647059,0.114035626,0.227799228,0.733333333,0.315789474,0.862542955,2,0.228187503,0,1,0,0,0,0,0,0,0,0,31
937,937,801 2019,-87.16,30.9,florida,Santa Rosa,"Scenic Lake Drive, Santa Rosa County, Florida, 32565, United States",0.172484013,0.231711506,0.852466984,0,801,0.398630421,0.190662494,0.030976173,0.868323353,0.449428264,0.983422617,0.602457721,0.015233901,0.970716102,0.168193922,0.136736447,0.069365188,0.021640939,0.967897271,0.357894737,0.75,0.055830867,0.382239382,0.952380952,0.477732794,0.962199313,6,0.608105215,0,0,0,1,0,0,0,0,0,0,55
938,938,801 2019,-85.31,30.75,florida,Jackson,"2540, New Salem Road, Jackson County, Florida, 32448, United States",0.174377479,0.051375631,0.841183307,0,801,0.398630421,0.190662494,0.08244328,0.860035171,0.443208446,0.970982594,0.704329128,0.036491282,0.966129991,0.291070679,0.193450138,0.184763195,0.052457002,0.621187801,0.221052632,0.588235294,0.107266118,0.189189189,0.7,0.275303644,0.852233677,14,0.244804185,0,0,0,0,0,0,0,1,0,0,31
939,939,801 2019,-87.01,30.9,florida,Santa Rosa,"7252, Highway 4, Berrydale, Santa Rosa County, Florida, 32565, United States",0.162194991,0.102724991,0.815509773,0,801,0.398630421,0.190662494,0.030976173,0.868323353,0.449428264,0.983422617,0.602457721,0.015233901,0.970716102,0.168193922,0.136736447,0.069365188,0.021640939,0.967897271,0.357894737,0.75,0.055830867,0.382239382,0.952380952,0.477732794,0.962199313,2,0.549548279,0,1,0,0,0,0,0,0,0,0,55
940,940,801 2019,-87.36,30.95,florida,Escambia,"7537, Bratt Road, Escambia County, Florida, 32535, United States",0.200743096,0.004975929,0.845768621,0,801,0.398630421,0.190662494,0.032748003,0.838115138,0.413072568,0.994281302,0.597537168,0.019989277,0.965657815,0.195648366,0.138724251,0.09514865,0.016172487,0.980738363,0.378947368,0.779411765,0.035728965,0.359073359,0.99047619,0.453441296,0.979381443,2,0.618199602,0,1,0,0,0,0,0,0,0,0,16
941,941,801 2019,-86.96,30.9,florida,Santa Rosa,"C 90, Santa Rosa County, Florida, United States",0.179986424,0.188453451,0.923877443,0,801,0.398630421,0.190662494,0.017936326,0.844265011,0.421717912,0.983568494,0.572094079,0.015968059,0.965627127,0.140637527,0.127701655,0.043485981,0.016100131,0.921348315,0.326315789,0.720588235,0.057999237,0.343629344,0.90952381,0.437246964,0.93814433,14,0.546860109,0,0,0,0,0,0,0,1,0,0,55
942,942,801 2019,-86.86,30.9,florida,Santa Rosa,"Belandville Road, Escambia County, Alabama, 32570, United States",0.218284449,0.033022508,0.864162705,0,801,0.398630421,0.190662494,0.017936326,0.844265011,0.421717912,0.983568494,0.572094079,0.015968059,0.965627127,0.140637527,0.127701655,0.043485981,0.016100131,0.921348315,0.326315789,0.720588235,0.057999237,0.343629344,0.90952381,0.437246964,0.93814433,14,0.418180639,0,0,0,0,0,0,0,1,0,0,55
943,943,801 2019,-86.81,30.9,florida,Santa Rosa,"11923, Green Road, Santa Rosa County, Florida, 32531, United States",0.23668322,0.323338385,0.857517169,0,801,0.398630421,0.190662494,0.018091766,0.833671801,0.41308961,0.984345706,0.554923269,0.019121628,0.960248824,0.140516113,0.1297263,0.043371957,0.015364085,0.887640449,0.305263158,0.720588235,0.054559664,0.316602317,0.90952381,0.408906883,0.931271478,14,0.350436172,0,0,0,0,0,0,0,1,0,0,55
944,944,801 2019,-87.51,30.9,florida,Escambia,"Koehn Road, Escambia County, Florida, United States",0.244078454,0.175148444,0.791568938,0,801,0.398630421,0.190662494,0.026696454,0.806765512,0.385827234,0.991641798,0.547280437,0.027998329,0.951030919,0.178094279,0.132793245,0.078662971,0.014845546,0.983948636,0.4,0.75,0.034437025,0.33976834,1,0.433198381,1,5,0.407471533,0,0,1,0,0,0,0,0,0,0,16
945,945,801 2019,-86.71,30.9,florida,Okaloosa,"Okaloosa County, Florida, United States",0.234896931,0.153134543,0.885684099,0,801,0.398630421,0.190662494,0.018091766,0.833671801,0.41308961,0.984345706,0.554923269,0.019121628,0.960248824,0.140516113,0.1297263,0.043371957,0.015364085,0.887640449,0.305263158,0.720588235,0.054559664,0.316602317,0.90952381,0.408906883,0.931271478,14,0.219407748,0,0,0,0,0,0,0,1,0,0,46
946,946,801 2019,-86.66,30.9,florida,Okaloosa,"State Highway 189, Nubbin Ridge, Okaloosa County, Florida, United States",0.227001536,0.29014971,0.888832541,0,801,0.398630421,0.190662494,0.008262957,0.829542239,0.405867964,0.989439583,0.53241334,0.014182716,0.961482969,0.11915555,0.123135755,0.02331148,0.007458995,0.853932584,0.263157895,0.720588235,0.051456944,0.285714286,0.9,0.376518219,0.927835052,5,0.159823484,0,0,1,0,0,0,0,0,0,0,46
947,947,801 2019,-86.61,30.9,florida,Okaloosa,"Curtis Madden Road, Okaloosa County, Florida, United States",0.217891465,0.206927406,0.884775489,0,801,0.398630421,0.190662494,0.008262957,0.829542239,0.405867964,0.989439583,0.53241334,0.014182716,0.961482969,0.11915555,0.123135755,0.02331148,0.007458995,0.853932584,0.263157895,0.720588235,0.051456944,0.285714286,0.9,0.376518219,0.927835052,14,0.11301227,0,0,0,0,0,0,0,1,0,0,46
948,948,801 2019,-86.21,30.85,florida,Walton,"1151, McKee Road, Cluster Springs, DeFuniak Springs, Walton County, Florida, 32433, United States",0.184559323,0.387455719,0.784648706,0,801,0.398630421,0.190662494,0.005237917,0.850957692,0.421683648,0.992719336,0.527702071,0,0.973748052,0.098381669,0.123297051,0.003801977,0.001391792,0.805778491,0.210526316,0.735294118,0.0481738,0.247104247,0.885714286,0.336032389,0.914089347,2,0.249573546,0,1,0,0,0,0,0,0,0,0,66
949,949,801 2019,-86.16,30.85,florida,Walton,"4515, County Highway 1084, Cluster Springs, Walton County, Florida, 32433, United States",0.177592798,0.197591973,0.933026941,0,801,0.398630421,0.190662494,0.012613197,0.845454814,0.413681896,0.990574031,0.543511741,0.002202491,0.974037612,0.116158195,0.127738496,0.020496555,0.005567516,0.749598716,0.178947368,0.735294118,0.048908228,0.212355212,0.842857143,0.299595142,0.886597938,5,0.19065789,0,0,1,0,0,0,0,0,0,0,66
950,950,801 2019,-86.46,30.9,florida,Okaloosa,"Okaloosa County, Florida, United States",0.199421243,0.113349305,0.969529847,0,801,0.398630421,0.190662494,0,0.845773449,0.415982148,0.99361157,0.521420379,0.000450517,0.97242254,0.094333292,0.118399163,0,0,0.841091493,0.242105263,0.735294118,0.048005887,0.274131274,0.90952381,0.36437247,0.927835052,14,0.182765147,0,0,0,0,0,0,0,1,0,0,46
951,951,801 2019,-86.41,30.9,florida,Okaloosa,"Robinson Road, Svea, Okaloosa County, Florida, 32567, United States",0.191561573,0.372575414,0.952910724,0,801,0.398630421,0.190662494,0,0.845773449,0.415982148,0.99361157,0.521420379,0.000450517,0.97242254,0.094333292,0.118399163,0,0,0.841091493,0.242105263,0.735294118,0.048005887,0.274131274,0.90952381,0.36437247,0.927835052,6,0.178412971,0,0,0,1,0,0,0,0,0,0,46
952,952,801 2019,-86.36,30.9,florida,Walton,"100, Holbrook Lane, Walton County, Florida, 32567, United States",0.19141867,0.152503529,0.918182779,0,801,0.398630421,0.190662494,0,0.845773449,0.415982148,0.99361157,0.521420379,0.000450517,0.97242254,0.094333292,0.118399163,0,0,0.841091493,0.242105263,0.735294118,0.048005887,0.274131274,0.90952381,0.36437247,0.927835052,14,0.138055841,0,0,0,0,0,0,0,1,0,0,66
