,exlid,lookup,id,x,y,presence,gen_spe,genus_full,xy,index,year,tmax,prcp,dtw,location,PHDI_average,palmer_z_average,bioclim1,bioclim2,bioclim3,bioclim4,bioclim5,bioclim6,bioclim7,bioclim8,bioclim9,bioclim10,bioclim11,bioclim12,bioclim13,bioclim14,bioclim15,bioclim16,bioclim17,bioclim18,bioclim19,landcover,ndvi,ambam,ambma,derva,ixoaf,ixosc,rhisa,landcover_1,landcover_2,landcover_5,landcover_6,landcover_7,landcover_14,landcover_15,landcover_16,landcover_18,species,genus
1010,772,802 2019,671,-81.2598639,29.66981854,1,Amblyomma americanum,Amblyomma,-81.2598639 29.66981854,86,0.99900991,0.396733049,0.564808647,0.055879589,802,0.46244034,0.336463224,0.348598007,0.545560801,0.355791612,0.606988293,0.306881107,0.317796956,0.651422563,0.2802194,0.196520989,0.190655913,0.352012372,0.314606742,0.126315789,0.382352941,0.377383928,0.247104247,0.419047619,0.28340081,0.391752577,6,0.847173798,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1012,774,802 2019,692,-81.74472046,29.68333244,1,Amblyomma maculatum,Amblyomma,-81.74472046 29.68333244,119,0.99900991,0.544640856,0.373705316,0.189132811,802,0.46244034,0.336463224,0.287955287,0.782699879,0.54167512,0.675492156,0.623501068,0.208419094,0.797374642,0.274671418,0.438586979,0.169362055,0.287338832,0.340288925,0.263157895,0.397058824,0.446107256,0.33976834,0.366666667,0.433198381,0.388316151,14,0.883211833,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1
1013,775,802 2019,676,-82.06456628,29.60281926,1,Amblyomma americanum,Amblyomma,-82.06456628 29.60281926,94,0.99900991,0.564332063,0.575687182,0.032620908,802,0.46244034,0.336463224,0.284671966,0.816455847,0.602344633,0.656655132,0.574816359,0.207351233,0.791264943,0.215064449,0.438517732,0.113382995,0.292849179,0.382022472,0.368421053,0.367647059,0.474239696,0.451737452,0.323809524,0.550607287,0.436426117,14,0.959492868,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1015,777,802 2019,594,-82.280853,29.659731,1,Amblyomma americanum,Amblyomma,-82.280853 29.659731,4217,0.99900991,0.561423134,0.502901934,0.07257627,802,0.46244034,0.336463224,0.282261925,0.853981971,0.636116352,0.661042249,0.59146316,0.1910995,0.808527402,0.217959851,0.42974568,0.116102171,0.290160733,0.412520064,0.463157895,0.367647059,0.489851091,0.505791506,0.328571429,0.607287449,0.474226804,14,0.862810354,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1016,778,802 2019,593,-81.74472,29.683332,1,Amblyomma maculatum,Amblyomma,-81.74472 29.683332,4213,0.99900991,0.544640856,0.568397442,0.189131986,802,0.46244034,0.336463224,0.287955287,0.782699879,0.54167512,0.675492156,0.623501068,0.208419094,0.797374642,0.274671418,0.438586979,0.169362055,0.287338832,0.340288925,0.263157895,0.397058824,0.446107256,0.33976834,0.366666667,0.433198381,0.388316151,14,0.883211833,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1
1018,780,802 2019,760,-81.57681998,30.49957696,1,Amblyomma americanum,Amblyomma,-81.57681998 30.49957696,205,0.99900991,0.352875363,0.649145328,0.106486413,802,0.46244034,0.336463224,0.308415663,0.458013137,0.135039197,0.773567793,0.355052992,0.260327812,0.71090972,0.469141789,0.082951417,0.424669852,0.25910831,0.388443018,0.347368421,0.382352941,0.364877911,0.324324324,0.476190476,0.238866397,0.426116838,14,0.694421553,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1020,782,802 2019,586,-82.218212,29.725665,1,Amblyomma americanum,Amblyomma,-82.218212 29.725665,4188,0.99900991,0.560975606,0.627163959,0.10734243,802,0.46244034,0.336463224,0.253513028,0.878530199,0.62247891,0.695003027,0.607272833,0.153273376,0.84536845,0.202714491,0.394284211,0.101784703,0.258566816,0.406099518,0.494736842,0.352941176,0.489374965,0.494208494,0.323809524,0.5951417,0.487972509,14,0.872107765,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1021,783,802 2019,687,-81.25842222,29.67540278,1,Amblyomma americanum,Amblyomma,-81.25842222 29.67540278,111,0.99900991,0.39136272,0.732584811,0.054388001,802,0.46244034,0.336463224,0.348598007,0.545560801,0.355791612,0.606988293,0.306881107,0.317796956,0.651422563,0.2802194,0.196520989,0.190655913,0.352012372,0.314606742,0.126315789,0.382352941,0.377383928,0.247104247,0.419047619,0.28340081,0.391752577,14,0.868409931,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1027,789,802 2019,655,-82.38451333,29.61839167,1,Amblyomma americanum,Amblyomma,-82.38451333 29.61839167,66,0.99900991,0.564332063,0.558976855,0.108004626,802,0.46244034,0.336463224,0.297758825,0.916302484,0.678138196,0.680160571,0.713333099,0.169358249,0.846114959,0.303381713,0.435174008,0.196324931,0.290923486,0.468699839,0.578947368,0.352941176,0.510982519,0.590733591,0.328571429,0.696356275,0.512027491,14,0.685293185,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1029,791,802 2019,699,-81.34064879,30.02608942,1,Ixodes scapularis,Ixodes,-81.34064879 30.02608942,127,0.99900991,0.343924815,0.373705316,0.141378478,802,0.46244034,0.336463224,0.302622397,0.509172661,0.256066036,0.680155429,0.292691385,0.283427329,0.680741682,0.280676324,0.12767041,0.213247557,0.295749807,0.338683788,0.210526316,0.397058824,0.361889579,0.266409266,0.452380952,0.246963563,0.419243986,6,0.954157422,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,3
1031,793,802 2019,653,-82.62107663,29.97038994,1,Ixodes scapularis,Ixodes,-82.62107663 29.97038994,63,0.99900991,0.490937568,0.462079392,0.266079061,802,0.46244034,0.336463224,0.265370478,0.975707543,0.667432994,0.753237027,0.851851439,0.112694154,0.918014478,0.373678695,0.385064796,0.262343369,0.242161636,0.479935795,0.6,0.308823529,0.482869574,0.583011583,0.347619048,0.688259109,0.5395189,14,0.760454305,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,3
1036,798,802 2019,580,-82.217417,29.724444,1,Amblyomma americanum,Amblyomma,-82.217417 29.724444,4161,0.99900991,0.560975606,0.640173341,0.105831641,802,0.46244034,0.336463224,0.253513028,0.878530199,0.62247891,0.695003027,0.607272833,0.153273376,0.84536845,0.202714491,0.394284211,0.101784703,0.258566816,0.406099518,0.494736842,0.352941176,0.489374965,0.494208494,0.323809524,0.5951417,0.487972509,14,0.929709456,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1038,800,802 2019,670,-81.11659757,29.2561315,1,Amblyomma americanum,Amblyomma,-81.11659757 29.2561315,84,0.99900991,0.441262026,0.619986369,0.168872641,802,0.46244034,0.336463224,0.413652083,0.609273412,0.503590609,0.516903507,0.287432143,0.344345459,0.624349943,0.302433568,0.281290681,0.195434494,0.424325231,0.35152488,0.189473684,0.352941176,0.433125468,0.32046332,0.380952381,0.412955466,0.326460481,6,0.624807184,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1040,802,802 2019,665,-82.21741736,29.72444422,1,Amblyomma americanum,Amblyomma,-82.21741736 29.72444422,78,0.99900991,0.560975606,0.458490597,0.10583186,802,0.46244034,0.336463224,0.253513028,0.878530199,0.62247891,0.695003027,0.607272833,0.153273376,0.84536845,0.202714491,0.394284211,0.101784703,0.258566816,0.406099518,0.494736842,0.352941176,0.489374965,0.494208494,0.323809524,0.5951417,0.487972509,14,0.929709456,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1044,608,802 2015,500,-82.05668,29.2102,1,Amblyomma maculatum,Amblyomma,-82.05668 29.2102,2923,0.99702973,0.626985899,0.70477165,0.114276692,802,0.464204192,0.368022953,0.353136594,0.897150848,0.716464733,0.612993088,0.725477917,0.223085679,0.798822093,0.336302576,0.506046699,0.227242104,0.352910063,0.382022472,0.305263158,0.397058824,0.447968228,0.428571429,0.319047619,0.526315789,0.408934708,2,0.790533545,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1
1045,609,802 2015,538,-82.025623,29.697923,1,Ixodes scapularis,Ixodes,-82.025623 29.697923,3966,0.99702973,0.512418883,0.370565121,0.050013262,802,0.464204192,0.368022953,0.265901439,0.831330644,0.58462718,0.685008805,0.604237425,0.179770004,0.82073169,0.22097667,0.412911997,0.118935375,0.269862097,0.388443018,0.410526316,0.352941176,0.470849111,0.447876448,0.328571429,0.546558704,0.453608247,6,0.910776545,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,3
1046,610,802 2015,522,-82.025623,29.697923,1,Amblyomma americanum,Amblyomma,-82.025623 29.697923,3140,0.99702973,0.512418883,0.621332168,0.050013262,802,0.464204192,0.368022953,0.265901439,0.831330644,0.58462718,0.685008805,0.604237425,0.179770004,0.82073169,0.22097667,0.412911997,0.118935375,0.269862097,0.388443018,0.410526316,0.352941176,0.470849111,0.447876448,0.328571429,0.546558704,0.453608247,6,0.910776545,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1047,611,802 2015,497,-82.05668,29.2102,1,Amblyomma americanum,Amblyomma,-82.05668 29.2102,2902,0.99702973,0.626985899,0.765332565,0.114276692,802,0.464204192,0.368022953,0.353136594,0.897150848,0.716464733,0.612993088,0.725477917,0.223085679,0.798822093,0.336302576,0.506046699,0.227242104,0.352910063,0.382022472,0.305263158,0.397058824,0.447968228,0.428571429,0.319047619,0.526315789,0.408934708,2,0.790533545,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1049,613,802 2015,496,-81.77142,30.61058,1,Amblyomma americanum,Amblyomma,-81.77142 30.61058,2901,0.99702973,0.390691429,0.438303625,0.360876585,802,0.464204192,0.368022953,0.223624635,0.543342171,0.202318853,0.817791233,0.34028974,0.192617878,0.770589491,0.313848361,0.348316336,0.29371664,0.194887063,0.414125201,0.231578947,0.397058824,0.349309407,0.347490347,0.480952381,0.311740891,0.446735395,14,0.962926572,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1050,614,802 2015,511,-82.3577,29.67476,1,Ixodes scapularis,Ixodes,-82.3577 29.67476,2962,0.99702973,0.540165582,0.602490994,0.182336476,802,0.464204192,0.368022953,0.262441817,0.921621959,0.659136097,0.703761319,0.687576884,0.143896097,0.865617176,0.251266275,0.397332578,0.147381439,0.26075191,0.451043339,0.589473684,0.352941176,0.509854096,0.575289575,0.319047619,0.680161943,0.505154639,1,0.874315901,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,3
1051,615,802 2015,505,-81.77142,30.61058,1,Dermacentor variabilis,Dermacentor,-81.77142 30.61058,2937,0.99702973,0.390691429,0.69804266,0.360876585,802,0.464204192,0.368022953,0.223624635,0.543342171,0.202318853,0.817791233,0.34028974,0.192617878,0.770589491,0.313848361,0.348316336,0.29371664,0.194887063,0.414125201,0.231578947,0.397058824,0.349309407,0.347490347,0.480952381,0.311740891,0.446735395,14,0.962926572,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,2
1052,616,802 2015,520,-81.94701,29.693693,1,Amblyomma americanum,Amblyomma,-81.94701 29.693693,3070,0.99702973,0.507719846,0.563911449,0.006660625,802,0.464204192,0.368022953,0.280541516,0.84459801,0.593735185,0.686248505,0.664857671,0.180520854,0.828867727,0.268273536,0.423920869,0.163353573,0.277290543,0.36918138,0.326315789,0.382352941,0.455054455,0.397683398,0.352380952,0.493927126,0.422680412,6,0.897834126,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1053,617,802 2015,485,-81.183181,29.031522,1,Dermacentor variabilis,Dermacentor,-81.183181 29.031522,2873,0.99702973,0.570149919,0.49931314,0.160782103,802,0.464204192,0.368022953,0.391000279,0.715957685,0.607251523,0.524624718,0.428969914,0.310050716,0.676262631,0.266916662,0.260499334,0.162079283,0.411662946,0.428571429,0.368421053,0.397058824,0.500263815,0.474903475,0.361904762,0.574898785,0.323024055,6,0.880538827,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,2
1055,619,802 2015,502,-81.64801,30.33544,1,Dermacentor variabilis,Dermacentor,-81.64801 30.33544,2934,0.99702973,0.404564779,0.606079789,0.247613959,802,0.464204192,0.368022953,0.308415663,0.458013137,0.135039197,0.773567793,0.355052992,0.260327812,0.71090972,0.469141789,0.082951417,0.424669852,0.25910831,0.388443018,0.347368421,0.382352941,0.364877911,0.324324324,0.476190476,0.238866397,0.426116838,1,0.673143159,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,2
1058,622,802 2015,504,-82.62154,30.22424,1,Dermacentor variabilis,Dermacentor,-82.62154 30.22424,2936,0.99702973,0.459163122,0.617743373,0.090825584,802,0.464204192,0.368022953,0.198472289,0.896349619,0.558116266,0.798980436,0.807353988,0.109774165,0.914205447,0.288945465,0.32196809,0.182767329,0.187561523,0.48635634,0.442105263,0.397058824,0.3822014,0.467181467,0.385714286,0.566801619,0.567010309,5,0.951294242,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,2
1061,625,802 2015,707,-81.18318097,29.03152215,1,Dermacentor variabilis,Dermacentor,-81.18318097 29.03152215,143,0.99702973,0.570149919,0.437855026,0.160782318,802,0.464204192,0.368022953,0.391000279,0.715957685,0.607251523,0.524624718,0.428969914,0.310050716,0.676262631,0.266916662,0.260499334,0.162079283,0.411662946,0.428571429,0.368421053,0.397058824,0.500263815,0.474903475,0.361904762,0.574898785,0.323024055,6,0.880538827,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,2
1063,627,802 2015,533,-82.008061,29.704063,1,Dermacentor variabilis,Dermacentor,-82.008061 29.704063,3930,0.99702973,0.508838664,0.721818426,0.036458506,802,0.464204192,0.368022953,0.265901439,0.831330644,0.58462718,0.685008805,0.604237425,0.179770004,0.82073169,0.22097667,0.412911997,0.118935375,0.269862097,0.388443018,0.410526316,0.352941176,0.470849111,0.447876448,0.328571429,0.546558704,0.453608247,2,0.949709456,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,2
1064,628,802 2015,536,-82.008061,29.704063,1,Ixodes scapularis,Ixodes,-82.008061 29.704063,3960,0.99702973,0.508838664,0.721818426,0.036458506,802,0.464204192,0.368022953,0.265901439,0.831330644,0.58462718,0.685008805,0.604237425,0.179770004,0.82073169,0.22097667,0.412911997,0.118935375,0.269862097,0.388443018,0.410526316,0.352941176,0.470849111,0.447876448,0.328571429,0.546558704,0.453608247,2,0.949709456,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,3
1069,633,802 2015,524,-81.94779,29.678818,1,Amblyomma americanum,Amblyomma,-81.94779 29.678818,3215,0.99702973,0.506601027,0.621332168,0.015977505,802,0.464204192,0.368022953,0.280541516,0.84459801,0.593735185,0.686248505,0.664857671,0.180520854,0.828867727,0.268273536,0.423920869,0.163353573,0.277290543,0.36918138,0.326315789,0.382352941,0.455054455,0.397683398,0.352380952,0.493927126,0.422680412,6,0.859672478,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1070,634,802 2015,529,-82.008061,29.704063,1,Amblyomma maculatum,Amblyomma,-82.008061 29.704063,3895,0.99702973,0.508838664,0.623575164,0.036458506,802,0.464204192,0.368022953,0.265901439,0.831330644,0.58462718,0.685008805,0.604237425,0.179770004,0.82073169,0.22097667,0.412911997,0.118935375,0.269862097,0.388443018,0.410526316,0.352941176,0.470849111,0.447876448,0.328571429,0.546558704,0.453608247,2,0.949709456,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1
1073,637,802 2015,530,-81.961968,29.688309,1,Amblyomma maculatum,Amblyomma,-81.961968 29.688309,3896,0.99702973,0.504139627,0.623575164,0.01694271,802,0.464204192,0.368022953,0.280541516,0.84459801,0.593735185,0.686248505,0.664857671,0.180520854,0.828867727,0.268273536,0.423920869,0.163353573,0.277290543,0.36918138,0.326315789,0.382352941,0.455054455,0.397683398,0.352380952,0.493927126,0.422680412,6,0.849973587,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1
1074,638,802 2015,519,-81.958365,29.703661,1,Amblyomma americanum,Amblyomma,-81.958365 29.703661,3069,0.99702973,0.501006935,0.563911449,0.022454014,802,0.464204192,0.368022953,0.280541516,0.84459801,0.593735185,0.686248505,0.664857671,0.180520854,0.828867727,0.268273536,0.423920869,0.163353573,0.277290543,0.36918138,0.326315789,0.382352941,0.455054455,0.397683398,0.352380952,0.493927126,0.422680412,6,0.851442155,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1075,639,802 2015,495,-82.62154,30.22424,1,Amblyomma americanum,Amblyomma,-82.62154 30.22424,2900,0.99702973,0.459163122,0.438303625,0.090825584,802,0.464204192,0.368022953,0.198472289,0.896349619,0.558116266,0.798980436,0.807353988,0.109774165,0.914205447,0.288945465,0.32196809,0.182767329,0.187561523,0.48635634,0.442105263,0.397058824,0.3822014,0.467181467,0.385714286,0.566801619,0.567010309,5,0.951294242,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1077,641,802 2015,510,-81.7443,29.60863,1,Ixodes scapularis,Ixodes,-81.7443 29.60863,2961,0.99702973,0.498769298,0.659014514,0.102177158,802,0.464204192,0.368022953,0.309880728,0.758093536,0.55125195,0.640624403,0.583401763,0.240405272,0.762331632,0.268941779,0.468961503,0.163981144,0.315775338,0.35152488,0.263157895,0.397058824,0.461503273,0.378378378,0.352380952,0.473684211,0.388316151,14,0.936671949,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,3
1078,642,802 2015,518,-82.008061,29.704063,1,Amblyomma americanum,Amblyomma,-82.008061 29.704063,3005,0.99702973,0.508838664,0.607425587,0.036458506,802,0.464204192,0.368022953,0.265901439,0.831330644,0.58462718,0.685008805,0.604237425,0.179770004,0.82073169,0.22097667,0.412911997,0.118935375,0.269862097,0.388443018,0.410526316,0.352941176,0.470849111,0.447876448,0.328571429,0.546558704,0.453608247,2,0.949709456,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
1080,644,802 2015,493,-81.64801,30.33544,1,Amblyomma americanum,Amblyomma,-81.64801 30.33544,2898,0.99702973,0.404564779,0.595313404,0.247613959,802,0.464204192,0.368022953,0.308415663,0.458013137,0.135039197,0.773567793,0.355052992,0.260327812,0.71090972,0.469141789,0.082951417,0.424669852,0.25910831,0.388443018,0.347368421,0.382352941,0.364877911,0.324324324,0.476190476,0.238866397,0.426116838,1,0.673143159,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1081,645,802 2015,506,-82.05668,29.2102,1,Dermacentor variabilis,Dermacentor,-82.05668 29.2102,2938,0.99702973,0.626985899,0.999950034,0.114276692,802,0.464204192,0.368022953,0.353136594,0.897150848,0.716464733,0.612993088,0.725477917,0.223085679,0.798822093,0.336302576,0.506046699,0.227242104,0.352910063,0.382022472,0.305263158,0.397058824,0.447968228,0.428571429,0.319047619,0.526315789,0.408934708,2,0.790533545,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,2
1086,335,802 1951,20,-82.730896,29.25311279,1,Amblyomma americanum,Amblyomma,-82.730896 29.25311279,346,0.965346852,0.366524949,0.735276407,0.187289024,802,0.469599502,0.553468962,0.324819342,0.840939109,0.652262896,0.651373552,0.661716827,0.230360589,0.782900373,0.335695506,0.478282469,0.226671983,0.324294455,0.627608347,0.831578947,0.323529412,0.582422937,0.795366795,0.376190476,0.910931174,0.5395189,14,0.9580243,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1092,1762,805 2020,732,-80.30083507,25.93831501,1,Amblyomma americanum,Amblyomma,-80.30083507 25.93831501,174,0.999504955,0.594763926,0.639276142,0.83297663,805,0.473853497,0.705529473,0.900595047,0.354123005,0.702985378,0.067420326,0.384168923,0.791385229,0.230220603,0.892836657,0.725580232,0.811571484,0.906521102,0.762439807,0.957894737,0.323529412,0.604198722,0.702702703,0.3,0.663967611,0.216494845,7,0.516862124,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1095,1765,805 2020,793,-80.68280627,25.38856334,1,Amblyomma maculatum,Amblyomma,-80.68280627 25.38856334,248,0.999504955,0.659095991,0.576472231,0.26533177,805,0.473853497,0.705529473,0.866451323,0.513006126,0.860943339,0.097014127,0.53712461,0.714725143,0.322479976,0.846239546,0.688441835,0.783094083,0.87581353,0.455858748,0.863157895,0.073529412,0.858521379,0.66023166,0.057142857,0.643724696,0.041237113,14,0.712530375,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1
1118,679,802 2017,545,-81.50405,29.780119,1,Ixodes scapularis,Ixodes,-81.50405 29.780119,4022,0.99801982,0.46453345,0.542378679,0.343698298,802,0.475098568,0.683881064,0.324690936,0.682870146,0.463506612,0.654086081,0.587379743,0.26658489,0.73900504,0.341201781,0.482797488,0.231843125,0.318254048,0.313001605,0.210526316,0.367647059,0.433841216,0.281853282,0.395238095,0.372469636,0.371134021,14,0.912054939,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,3
1121,682,802 2017,801,-82.7617431,29.98391018,1,Dermacentor variabilis,Dermacentor,-82.7617431 29.98391018,257,0.99801982,0.514208992,0.554042262,0.308268704,802,0.475098568,0.683881064,0.266936623,0.971855516,0.653606282,0.769914176,0.883889347,0.110942148,0.924276455,0.411418129,0.385655087,0.297785837,0.236483534,0.518459069,0.631578947,0.279411765,0.486884807,0.617760618,0.366666667,0.724696356,0.570446735,14,0.941510829,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,2
1122,683,802 2017,544,-83.925488,30.195238,1,Amblyomma americanum,Amblyomma,-83.925488 30.195238,4018,0.99801982,0.449093756,0.518602912,0.530848902,802,0.475098568,0.683881064,0.156559547,0.849912734,0.498240093,0.876392584,0.638369764,0.089100806,0.908491901,0.305203849,0.273532851,0.198036165,0.132236885,0.688603531,0.484210526,0.544117647,0.255480891,0.482625483,0.638095238,0.582995951,0.75257732,14,0.884669836,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1126,687,802 2017,547,-82.353988,29.628278,1,Amblyomma maculatum,Amblyomma,-82.353988 29.628278,4031,0.99801982,0.573730139,0.593967606,0.143533656,802,0.475098568,0.683881064,0.297758825,0.916302484,0.678138196,0.680160571,0.713333099,0.169358249,0.846114959,0.303381713,0.435174008,0.196324931,0.290923486,0.468699839,0.578947368,0.352941176,0.510982519,0.590733591,0.328571429,0.696356275,0.512027491,2,0.866444797,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1
1133,694,802 2017,548,-82.460878,29.714285,1,Dermacentor variabilis,Dermacentor,-82.460878 29.714285,4035,0.99801982,0.548892367,0.666192104,0.237307436,802,0.475098568,0.683881064,0.262441817,0.921621959,0.659136097,0.703761319,0.687576884,0.143896097,0.865617176,0.251266275,0.397332578,0.147381439,0.26075191,0.451043339,0.589473684,0.352941176,0.509854096,0.575289575,0.319047619,0.680161943,0.505154639,14,0.877400951,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,2
1134,695,802 2017,750,-81.71,29.48,1,Ixodes scapularis,Ixodes,-81.71 29.48,194,0.99801982,0.543745802,0.736173606,0.115590829,802,0.475098568,0.683881064,0.329145781,0.755103175,0.580031027,0.616021541,0.560054703,0.262763899,0.738517635,0.273840979,0.492976236,0.16858216,0.337744194,0.370786517,0.252631579,0.397058824,0.468826217,0.416988417,0.347619048,0.51417004,0.388316151,14,0.89118859,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,3
